diff_id,language,anchor,synonym,antonym,entail_syn,entail_ant,contra_syn,contra_ant,signed_syn,signed_ant,entail_delta,signed_delta
13516,cpp,show,display,hide,0.9983285069465637,0.00021990100503899157,0.0002416128700133413,0.9993847608566284,0.9980868940765504,-0.9991648598515894,0.9981086059415247,1.9972517539281398
14126,cpp,adds,inserts,removes,0.9904589653015137,8.874321792973205e-05,0.002455900888890028,0.9996145963668823,0.9880030644126236,-0.9995258531489526,0.9903702220835839,1.9875289175615762
14436,cpp,added,inserted,removed,0.9767909049987793,0.00010876277519855648,0.016657261177897453,0.9996428489685059,0.9601336438208818,-0.9995340861933073,0.9766821422235807,1.9596677300141891
14515,cpp,remove,delete,insert,0.9946253895759583,0.00023337392485700548,0.0011105220764875412,0.9982512593269348,0.9935148674994707,-0.9980178854020778,0.9943920156511012,1.9915327529015485
14946,cpp,add,insert,remove,0.9822965264320374,0.0003303849371150136,0.00666210800409317,0.9979603290557861,0.9756344184279442,-0.9976299441186711,0.9819661414949223,1.9732643625466153
15525,cpp,add,insert,remove,0.9900602102279663,0.00021624348300974816,0.0031274021603167057,0.9985195994377136,0.9869328080676496,-0.9983033559547039,0.9898439667449566,1.9852361640223535
15899,cpp,create,build,destroy,0.5828770399093628,0.00012671331933233887,0.040783897042274475,0.9978060126304626,0.5420931428670883,-0.9976792993111303,0.5827503265900305,1.5397724421782186
16836,cpp,added,inserted,removed,0.9904475212097168,7.6544180046767e-05,0.0017331833951175213,0.9996258020401001,0.9887143378145993,-0.9995492578600533,0.99037097702967,1.9882635956746526
17076,cpp,adds,inserts,removes,0.9849622249603271,0.0008533835643902421,0.009486028924584389,0.9969090819358826,0.9754761960357428,-0.9960556983714923,0.9841088413959369,1.971531894407235
17174,cpp,added,inserted,removed,0.9907240271568298,0.0001117173014790751,0.003690983634442091,0.9996985197067261,0.9870330435223877,-0.999586802405247,0.9906123098553508,1.9866198459276347
17525,cpp,show,display,hide,0.986448347568512,0.00014045443094801158,0.00223658699542284,0.9992163181304932,0.9842117605730891,-0.9990758636995452,0.986307893137564,1.9832876242726343
17954,cpp,add,insert,remove,0.9950968623161316,0.00014069300959818065,0.0008585563045926392,0.9991863369941711,0.994238306011539,-0.999045643984573,0.9949561693065334,1.993283949996112
18064,cpp,removing,deleting,inserting,0.981920063495636,0.0006601211498491466,0.003043076489120722,0.9717947244644165,0.9788769870065153,-0.9711346033145674,0.9812599423457868,1.9500115903210826
18200,cpp,add,insert,remove,0.9958000779151917,0.0002115367678925395,0.0011314436560496688,0.9993187189102173,0.994668634259142,-0.9991071821423247,0.9955885411472991,1.9937758164014667
18904,cpp,removing,deleting,inserting,0.9770280122756958,0.0005486704176291823,0.003628141712397337,0.9455927014350891,0.9733998705632985,-0.9450440310174599,0.9764793418580666,1.9184439015807584
19017,cpp,remove,delete,insert,0.9948205947875977,0.00011043722770409659,0.0013047383399680257,0.997582197189331,0.9935158564476296,-0.997471759961627,0.9947101575598936,1.9909876164092566
20346,cpp,added,inserted,removed,0.9538024067878723,0.0006935056298971176,0.004335570149123669,0.9960202574729919,0.9494668366387486,-0.9953267518430948,0.9531089011579752,1.9447935884818435
20349,cpp,increase,raise,decrease,0.9933215975761414,0.0002971049980260432,0.0016436341684311628,0.9991922974586487,0.9916779634077102,-0.9988951924606226,0.9930244925781153,1.9905731558683328
20800,cpp,remove,delete,insert,0.9921858310699463,0.00017875911726150662,0.0022798108402639627,0.9993712306022644,0.9899060202296823,-0.9991924714850029,0.9920070719526848,1.9890984917146852
20812,cpp,created,built,destroyed,0.987070620059967,6.894065882079303e-05,0.0017344200750812888,0.9995751976966858,0.9853361999848858,-0.999506257037865,0.9870016794011462,1.9848424570227508
20958,cpp,create,build,destroy,0.9813055396080017,0.07464181631803513,0.008733314462006092,0.7689869403839111,0.9725722251459956,-0.694345124065876,0.9066637232899666,1.6669173492118716
21282,cpp,allow,permit,forbid,0.9948583841323853,0.00042414708877913654,0.0009757309453561902,0.9989426732063293,0.9938826531870291,-0.9985185261175502,0.9944342370436061,1.9924011793045793
21431,cpp,remove,delete,insert,0.992620587348938,0.0003789098409470171,0.0011807444971054792,0.996823787689209,0.9914398428518325,-0.996444877848262,0.992241677507991,1.9878847207000945
21556,cpp,show,display,hide,0.9907475709915161,0.5436302423477173,0.002159719355404377,0.341617226600647,0.9885878516361117,0.2020130157470703,0.44711732864379883,0.7865748358890414
21571,cpp,remove,delete,insert,0.9913530945777893,0.0004387792432680726,0.002899931976571679,0.9977649450302124,0.9884531626012176,-0.9973261657869443,0.9909143153345212,1.985779328388162
21832,cpp,allow,permit,forbid,0.9953160285949707,0.0003361172566656023,0.0013201968977227807,0.999060332775116,0.9939958316972479,-0.9987242155184504,0.9949799113383051,1.9927200472156983
22303,cpp,add,insert,remove,0.991081178188324,0.00022681757400278002,0.0016237987438216805,0.9978733062744141,0.9894573794445023,-0.9976464887004113,0.9908543606143212,1.9871038681449136
22666,cpp,disable,block,enable,0.9832000732421875,0.007594727911055088,0.0015774044441059232,0.9706193804740906,0.9816226687980816,-0.9630246525630355,0.9756053453311324,1.944647321361117
22746,cpp,add,insert,remove,0.9876746535301208,0.0002162121527362615,0.0040470813401043415,0.9987043142318726,0.9836275721900165,-0.9984881020791363,0.9874584413773846,1.9821156742691528
22746,cpp,open,unlock,close,0.9887068271636963,0.0011182627640664577,0.0008729459950700402,0.974062979221344,0.9878338811686262,-0.9729447164572775,0.9875885643996298,1.9607785976259038
23048,cpp,allow,permit,forbid,0.990215539932251,0.2925254702568054,0.006659369450062513,0.699970006942749,0.9835561704821885,-0.4074445366859436,0.6976900696754456,1.391000707168132
24219,cpp,show,display,hide,0.9803865551948547,0.00010924077650997788,0.005037240218371153,0.9993914365768433,0.9753493149764836,-0.9992821958003333,0.9802773144183448,1.9746315107768169
24483,cpp,added,inserted,removed,0.9862106442451477,0.00016631156904622912,0.006747172214090824,0.9993070363998413,0.9794634720310569,-0.9991407248307951,0.9860443326761015,1.978604196861852
24989,cpp,includes,contains,excludes,0.992927610874176,0.0003848750202450901,0.0017001882661134005,0.9988399147987366,0.9912274226080626,-0.9984550397784915,0.9925427358539309,1.989682462386554
25202,cpp,added,inserted,removed,0.9929763674736023,0.0003684547555167228,0.0020902734249830246,0.9987887740135193,0.9908860940486193,-0.9984203192580026,0.9926079127180856,1.9893064133066218
25263,cpp,increase,raise,decrease,0.9959003329277039,0.00033959600841626525,0.000951907888520509,0.9990253448486328,0.9949484250391833,-0.9986857488402165,0.9955607369192876,1.9936341738794
25366,cpp,added,inserted,removed,0.9979128241539001,0.0001579676172696054,0.0005335378809832036,0.9994964599609375,0.9973792862729169,-0.9993384923436679,0.9977548565366305,1.9967177786165848
25527,cpp,increased,raised,decreased,0.9968671202659607,0.000155483721755445,0.00034271410549990833,0.9995396137237549,0.9965244061604608,-0.9993841300019994,0.9967116365442052,1.9959085361624602
26005,cpp,opening,unlocking,closing,0.970987856388092,0.00026767325471155345,0.009161523543298244,0.9946554899215698,0.9618263328447938,-0.9943878166668583,0.9707201831333805,1.956214149511652
26407,cpp,add,insert,remove,0.9377518892288208,0.001358494278974831,0.0034480413887649775,0.9977148771286011,0.9343038478400558,-0.9963563828496262,0.936393394949846,1.930660230689682
26407,cpp,disable,block,enable,0.9456589818000793,0.000629427086096257,0.0015028774505481124,0.998418927192688,0.9441561043495312,-0.9977895001065917,0.9450295547139831,1.941945604456123
26479,cpp,show,display,hide,0.9956179857254028,0.0005122669390402734,0.0004876373859588057,0.9981374740600586,0.995130348339444,-0.9976252071210183,0.9951057187863626,1.9927555554604623
26977,cpp,allow,permit,forbid,0.9974160194396973,0.0004841723130084574,0.0008019343949854374,0.9989732503890991,0.9966140850447118,-0.9984890780760907,0.9969318471266888,1.9951031631208025
27525,cpp,adding,inserting,removing,0.9966806769371033,0.00016274164954666048,0.0006304416456259787,0.9995759129524231,0.9960502352914773,-0.9994131713028764,0.9965179352875566,1.9954634065943537
27671,cpp,adding,inserting,removing,0.9602054953575134,0.00010231976193608716,0.02732299640774727,0.9996631145477295,0.9328824989497662,-0.9995607947857934,0.9601031755955773,1.9324432937355596
27872,cpp,added,inserted,removed,0.9970977306365967,0.00010286877659382299,0.001129257958382368,0.9996939897537231,0.9959684726782143,-0.9995911209771293,0.9969948618600029,1.9955595936553436
28246,cpp,remove,delete,insert,0.9926800727844238,0.00018143710622098297,0.0017101216362789273,0.9994589686393738,0.9909699511481449,-0.9992775315331528,0.9924986356782028,1.9902474826812977
28525,cpp,add,insert,remove,0.9856154918670654,0.00021111690148245543,0.003919273614883423,0.9985571503639221,0.981696218252182,-0.9983460334624397,0.985404374965583,1.9800422517146217
28635,cpp,disabled,blocked,enabled,0.949263870716095,0.0002880536194425076,0.003969093784689903,0.9967806339263916,0.9452947769314051,-0.9964925803069491,0.9489758170966525,1.9417873572383542
28981,cpp,disable,block,enable,0.989312469959259,0.0003157985338475555,0.0020741051994264126,0.9974033236503601,0.9872383647598326,-0.9970875251165126,0.9889966714254115,1.9843258898763452
29129,cpp,adding,inserting,removing,0.9798317551612854,0.08434980362653732,0.010859845206141472,0.8394362926483154,0.9689719099551439,-0.7550864890217781,0.8954819515347481,1.724058398976922
29182,cpp,remove,delete,insert,0.9716623425483704,0.0003210428694728762,0.005815694108605385,0.9984437823295593,0.965846648439765,-0.9981227394600864,0.9713412996788975,1.9639693878998514
29517,cpp,added,inserted,removed,0.962921679019928,0.00040098035242408514,0.0067381844855844975,0.9921525120735168,0.9561834945343435,-0.9917515317210928,0.9625206986675039,1.9479350262554362
29670,cpp,add,insert,remove,0.9879078269004822,0.00025155514595098794,0.003500206395983696,0.9984191656112671,0.9844076205044985,-0.9981676104653161,0.9876562717545312,1.9825752309698146
29745,cpp,add,insert,remove,0.9714600443840027,0.00014437279605772346,0.005836736876517534,0.9992117881774902,0.9656233075074852,-0.9990674153814325,0.971315671587945,1.9646907228889177
29776,cpp,show,display,hide,0.9886083602905273,0.00029144276049919426,0.0016023735515773296,0.9976938366889954,0.98700598673895,-0.9974023939284962,0.9883169175300281,1.9844083806674462
30426,cpp,allow,permit,forbid,0.9966974258422852,0.0005191226373426616,0.0008179197902791202,0.9987407326698303,0.995879506052006,-0.9982216100324877,0.9961783032049425,1.9941011160844937
30778,cpp,added,inserted,removed,0.9903398156166077,0.00010574064799584448,0.0020670185331255198,0.9995601773262024,0.9882727970834821,-0.9994544366782065,0.9902340749686118,1.9877272337616887
31182,cpp,add,insert,remove,0.9854283928871155,0.0002521291607990861,0.0027333712205290794,0.9975065588951111,0.9826950216665864,-0.997254429734312,0.9851762637263164,1.9799494514008984
31840,cpp,added,inserted,removed,0.9961309432983398,0.00020154565572738647,0.002138592768460512,0.9993804693222046,0.9939923505298793,-0.9991789236664772,0.9959293976426125,1.9931712741963565
32361,cpp,add,insert,remove,0.9689053297042847,0.00015563219494652003,0.017505282536149025,0.9992676377296448,0.9514000471681356,-0.9991120055346983,0.9687496975093381,1.950512052702834
32780,cpp,enable,permit,disable,0.9976255297660828,0.0007117150817066431,0.0007623755373060703,0.9927672147750854,0.9968631542287767,-0.9920554996933788,0.9969138146843761,1.9889186539221555
32882,cpp,show,display,hide,0.9941695928573608,0.00014233519323170185,0.00065186049323529,0.9982075691223145,0.9935177323641255,-0.9980652339290828,0.9940272576641291,1.9915829662932083
33018,cpp,added,inserted,removed,0.9892197251319885,0.00010010533878812566,0.0017097871750593185,0.9991136193275452,0.9875099379569292,-0.999013513988757,0.9891196197932004,1.9865234519456862
33295,cpp,opened,unlocked,closed,0.959080159664154,0.0014406474074348807,0.021283026784658432,0.9781796932220459,0.9377971328794956,-0.976739045814611,0.9576395122567192,1.9145361786941066
33995,cpp,add,insert,remove,0.9615210890769958,0.000214647181564942,0.02608104795217514,0.9979947805404663,0.9354400411248207,-0.9977801333589014,0.9613064418954309,1.933220174483722
34036,cpp,allow,permit,forbid,0.9962037205696106,0.0005169247160665691,0.0009694608161225915,0.9981204867362976,0.995234259753488,-0.997603562020231,0.995686795853544,1.992837821773719
34036,cpp,open,unlock,close,0.9762232303619385,0.004979592282325029,0.0057486267760396,0.9500252604484558,0.9704746035858989,-0.9450456681661308,0.9712436380796134,1.9155202717520297
34070,cpp,add,insert,remove,0.9816552400588989,0.00011871193419210613,0.006303634028881788,0.9992393255233765,0.9753516060300171,-0.9991206135891844,0.9815365281247068,1.9744722196192015
34438,cpp,added,inserted,removed,0.9906688332557678,0.0001594962232047692,0.002191174542531371,0.9995488524436951,0.9884776587132365,-0.9993893562204903,0.990509337032563,1.9878670149337268
34510,cpp,add,insert,remove,0.9542336463928223,0.0001459061895729974,0.005934822838753462,0.9986415505409241,0.9482988235540688,-0.9984956443513511,0.9540877402032493,1.9467944679054199
34804,cpp,remove,delete,insert,0.9925011992454529,0.00016794598195701838,0.002578359330072999,0.99937903881073,0.9899228399153799,-0.999211092828773,0.9923332532634959,1.9891339327441528
35088,cpp,adds,inserts,removes,0.9910701513290405,0.00010639944230206311,0.0025296651292592287,0.999636173248291,0.9885404861997813,-0.999529773805989,0.9909637518867385,1.9880702600057703
35191,cpp,add,insert,remove,0.9912541508674622,0.0003114682622253895,0.003603085409849882,0.997532844543457,0.9876510654576123,-0.9972213762812316,0.9909426826052368,1.984872441738844
35254,cpp,add,insert,remove,0.9500564336776733,0.00016599142691120505,0.04054240509867668,0.9991389513015747,0.9095140285789967,-0.9989729598746635,0.9498904422507621,1.9084869884536602
35623,cpp,creating,building,destroying,0.9708451628684998,0.00023809446429368109,0.005795876495540142,0.9672747254371643,0.9650492863729596,-0.9670366309728706,0.9706070684042061,1.9320859173458302
35838,cpp,increase,raise,decrease,0.9933606386184692,0.00018572527915239334,0.0011784029193222523,0.9995393753051758,0.992182235699147,-0.9993536500260234,0.9931749133393168,1.9915358857251704
36179,cpp,enable,permit,disable,0.9134431481361389,0.0005045459838584065,0.03869900479912758,0.9928593635559082,0.8747441433370113,-0.9923548175720498,0.9129386021522805,1.8670989609090611
36293,cpp,allow,permit,forbid,0.9968411922454834,0.0003432187077123672,0.0010494671296328306,0.9988768696784973,0.9957917251158506,-0.998533650970785,0.996497973537771,1.9943253760866355
36401,cpp,added,inserted,removed,0.9984221458435059,0.00015406364400405437,0.00026345739024691284,0.9993021488189697,0.998158688453259,-0.9991480851749657,0.9982680821995018,1.9973067736282246
37000,cpp,add,insert,remove,0.9940202236175537,0.0002314895245945081,0.002461859490722418,0.9987462759017944,0.9915583641268313,-0.9985147863771999,0.9937887340929592,1.9900731505040312
37143,cpp,add,insert,remove,0.9859828352928162,0.00010723112791310996,0.005949989892542362,0.9988847374916077,0.9800328454002738,-0.9987775063636946,0.985875604164903,1.9788103517639684
38037,cpp,enable,permit,disable,0.9967324733734131,0.0018456053221598268,0.0007609673775732517,0.9937034249305725,0.9959715059958398,-0.9918578196084127,0.9948868680512533,1.9878293256042525
38968,cpp,adding,inserting,removing,0.9900145530700684,0.00010366638889536262,0.0024911959189921618,0.9997149109840393,0.9875233571510762,-0.9996112445951439,0.989910886681173,1.9871346017462201
39004,cpp,added,inserted,removed,0.9900936484336853,0.00018712568271439523,0.0030442907009273767,0.9994619488716125,0.9870493577327579,-0.9992748231888982,0.9899065227509709,1.986324180921656
39097,cpp,allow,permit,forbid,0.9967066645622253,0.0004800594469998032,0.0012289773439988494,0.9987133741378784,0.9954776872182265,-0.9982333146908786,0.9962266051152255,1.993711001909105
39271,cpp,added,inserted,removed,0.9949021339416504,0.00017623354506213218,0.0017699794843792915,0.9993441700935364,0.9931321544572711,-0.9991679365484742,0.9947259003965883,1.9923000910057453
39316,cpp,enable,permit,disable,0.9804666638374329,0.00019077319302596152,0.003922852221876383,0.9988430738449097,0.9765438116155565,-0.9986523006518837,0.9802758906444069,1.9751961122674402
39418,cpp,remove,delete,insert,0.9221368432044983,0.00016079934721346945,0.004415634088218212,0.9988183379173279,0.9177212091162801,-0.9986575385701144,0.9219760438572848,1.9163787476863945
39650,cpp,enabling,permitting,disabling,0.9523454308509827,0.00030447295284830034,0.005190426483750343,0.9897969365119934,0.9471550043672323,-0.9894924635591451,0.9520409578981344,1.9366474679263774
39650,cpp,allow,permit,forbid,0.9899753928184509,0.00012508804502431303,0.0021258944179862738,0.999489426612854,0.9878494984004647,-0.9993643385678297,0.9898503047734266,1.9872138369682943
40254,cpp,enabled,permitted,disabled,0.950186550617218,0.0012244997778907418,0.005849492736160755,0.9917715191841125,0.9443370578810573,-0.9905470194062218,0.9489620508393273,1.934884077287279
40593,cpp,added,inserted,removed,0.8815043568611145,0.0002682683989405632,0.01389175746589899,0.9987320303916931,0.8676125993952155,-0.9984637619927526,0.8812360884621739,1.866076361387968
41009,cpp,add,insert,remove,0.9586640000343323,0.0004255718376953155,0.02045021392405033,0.9931869506835938,0.9382137861102819,-0.9927613788458984,0.958238428196637,1.9309751649561804
41009,cpp,allow,permit,forbid,0.9890366196632385,0.00015711193555034697,0.0033971071243286133,0.9993236064910889,0.9856395125389099,-0.9991664945555385,0.9888795077276882,1.9848060070944484
41128,cpp,create,build,destroy,0.9787037968635559,0.00010239769471809268,0.005517573561519384,0.9992050528526306,0.9731862233020365,-0.9991026551579125,0.9786013991688378,1.972288878459949
41230,cpp,add,insert,remove,0.8039190769195557,0.00014783968799747527,0.17161190509796143,0.9992913007736206,0.6323071718215942,-0.9991434610856231,0.8037712372315582,1.6314506329072174
41304,cpp,open,unlock,close,0.49389633536338806,0.002620464423671365,0.397198885679245,0.9917325973510742,0.09669744968414307,-0.9891121329274029,0.4912758709397167,1.085809582611546
41553,cpp,remove,delete,insert,0.9947092533111572,0.0005769411800429225,0.00100317585747689,0.9965832829475403,0.9937060774536803,-0.9960063417674974,0.9941323121311143,1.9897124192211777
41830,cpp,remove,delete,insert,0.9908602237701416,0.00022180989617481828,0.001826022518798709,0.9983008503913879,0.9890342012513429,-0.9980790404952131,0.9906384138739668,1.987113241746556
41861,cpp,added,inserted,removed,0.997584342956543,0.00020764228247571737,0.000519055116456002,0.9994990825653076,0.997065287840087,-0.9992914402828319,0.9973767006740673,1.9963567281229189
41968,cpp,add,insert,remove,0.981717586517334,0.00019110849825665355,0.0056875948794186115,0.9987205862998962,0.9760299916379154,-0.9985294778016396,0.9815264780190773,1.974559469439555
42105,cpp,added,inserted,removed,0.99774169921875,0.00017935158393811435,0.0004425718798302114,0.9995937943458557,0.9972991273389198,-0.9994144427619176,0.9975623476348119,1.9967135701008374
42263,cpp,remove,delete,insert,0.9955507516860962,0.0003651301085483283,0.0014063306152820587,0.9970257878303528,0.9941444210708141,-0.9966606577218045,0.9951856215775479,1.9908050787926186
42979,cpp,disable,block,enable,0.9780327081680298,0.000771452090702951,0.0005812977906316519,0.9903596639633179,0.9774514103773981,-0.9895882118726149,0.9772612560773268,1.967039622250013
43447,cpp,remove,delete,insert,0.9593205451965332,0.00030454111401923,0.014162817969918251,0.9989495873451233,0.945157727226615,-0.9986450462311041,0.959016004082514,1.943802773457719
43531,cpp,allow,permit,forbid,0.9964079260826111,0.00028392981039360166,0.0009622336947359145,0.9993076324462891,0.9954456923878752,-0.9990237026358955,0.9961239962722175,1.9944693950237706
